gvkey,datadate,fyear,tic,act,ch,ebit,lct
010115,2014/12/31,2014,SYK,9673.0000,1795.0000,2226.0000,4464.0000
010115,2015/12/31,2015,SYK,7944.0000,3379.0000,2271.0000,3503.0000
010115,2016/12/31,2016,SYK,7861.0000,3316.0000,2568.0000,3148.0000
010115,2017/12/31,2017,SYK,7993.0000,2542.0000,2760.0000,3485.0000
010115,2018/12/31,2018,SYK,9733.0000,3616.0000,3100.0000,4807.0000
010121,1981/12/31,1981,NAVI,,47.0310,623.0310,495.3720
010121,1982/12/31,1982,NAVI,,5.5880,748.5870,
010121,1983/12/31,1983,NAVI,,4.2260,832.1200,
010121,1984/12/31,1984,NAVI,,15.4800,1128.2220,
010121,1985/12/31,1985,NAVI,,18.1110,1179.8380,
010121,1986/12/31,1986,NAVI,,43.7330,1257.7950,
010121,1987/12/31,1987,NAVI,,4.2110,1531.9030,
010121,1988/12/31,1988,NAVI,,3463.7560,2109.5000,
010121,1989/12/31,1989,NAVI,,7317.2440,3098.8610,
010121,1990/12/31,1990,NAVI,,7030.3330,3424.1760,
010121,1991/12/31,1991,NAVI,,6039.5340,3031.8410,
010121,1992/12/31,1992,NAVI,,1973.7810,2513.5540,
010121,1993/12/31,1993,NAVI,,1112.6310,2308.0910,
010121,1994/12/31,1994,NAVI,,2261.5220,2721.1200,
010121,1995/12/31,1995,NAVI,,1252.9200,3533.1020,
010121,1996/12/31,1996,NAVI,,270.8870,3175.4720,
010121,1997/12/31,1997,NAVI,,54.0220,3279.9390,
010121,1998/12/31,1998,NAVI,,115.9120,2687.1280,
010121,1999/12/31,1999,NAVI,,589.7500,2866.4370,
010121,2000/12/31,2000,NAVI,,734.4680,3601.4620,
010121,2001/12/31,2001,NAVI,,715.0010,3211.9280,
010121,2002/12/31,2002,NAVI,,758.3020,2629.9230,
010121,2003/12/31,2003,NAVI,,1652.4700,3409.6900,
010121,2004/12/31,2004,NAVI,,3395.4870,3300.4880,
010121,2005/12/31,2005,NAVI,,2498.6550,4944.6330,
010121,2006/12/31,2006,NAVI,,2621.2220,7478.5250,
010121,2007/12/31,2007,NAVI,,7582.0310,8059.5600,
010121,2008/12/31,2008,NAVI,,4070.0020,6100.3380,
010121,2009/12/31,2009,NAVI,,6070.0130,3852.8340,
010121,2010/12/31,2010,NAVI,,4342.3270,4202.3640,
010121,2011/12/31,2011,NAVI,,2794.0000,4287.0000,
010121,2012/12/31,2012,NAVI,,3900.0000,4473.0000,
010121,2013/12/31,2013,NAVI,,5190.0000,4665.0000,
010121,2014/12/31,2014,NAVI,,1443.0000,3874.0000,
010121,2015/12/31,2015,NAVI,,1594.0000,3530.0000,
010121,2016/12/31,2016,NAVI,,1253.0000,3463.0000,
010121,2017/12/31,2017,NAVI,,1518.0000,3745.0000,
010121,2018/12/31,2018,NAVI,,1286.0000,4253.0000,
010247,1970/06/30,1970,SYY,24.6610,1.5110,3.5680,12.9750
010247,1971/06/30,1971,SYY,26.8810,1.5750,5.1080,13.7270
010247,1972/06/30,1972,SYY,41.6960,1.1640,7.7660,20.1750
010247,1973/06/30,1973,SYY,61.2000,2.1780,11.0020,34.1710
010247,1974/06/30,1974,SYY,75.7880,4.0300,14.7070,44.5540
010247,1975/06/30,1975,SYY,80.6210,4.2830,18.8230,34.0020
010247,1976/06/30,1976,SYY,99.6220,6.4920,17.2200,48.9320
010247,1977/06/30,1977,SYY,112.7400,2.8280,17.2670,55.4220
010247,1978/06/30,1978,SYY,133.8730,3.6520,22.7110,76.7610
010247,1979/06/30,1979,SYY,160.9320,11.1410,31.4170,79.7460
010247,1980/06/30,1980,SYY,197.6500,12.2310,35.4990,99.6930
010247,1981/06/30,1981,SYY,240.4660,11.0880,44.1300,121.7480
010247,1982/06/30,1982,SYY,305.4350,12.5860,53.5250,155.3260
010247,1983/06/30,1983,SYY,322.8200,-10.2710,64.1550,164.6830
010247,1984/06/30,1984,SYY,374.9710,,78.0090,189.4110
010247,1985/06/30,1985,SYY,450.9610,,89.9640,213.1470
010247,1986/06/30,1986,SYY,513.9390,,105.7660,252.8640
010247,1987/06/30,1987,SYY,556.6610,,121.7680,274.7980
010247,1988/06/30,1988,SYY,666.5770,,143.9000,356.3450
010247,1989/06/30,1989,SYY,1021.7450,55.4690,229.3890,566.2770
010247,1990/06/30,1990,SYY,1047.3150,56.0310,265.3920,573.6550
010247,1991/06/30,1991,SYY,1143.9130,70.2010,292.4280,611.7840
010247,1992/06/30,1992,SYY,1240.4490,74.3540,318.5020,655.4470
010247,1993/06/30,1993,SYY,1419.7360,68.7590,368.8440,746.4730
010247,1994/06/30,1994,SYY,1599.6480,86.7350,402.0980,846.5610
010247,1995/06/30,1995,SYY,1786.9000,133.8860,453.9740,944.7230
010247,1996/06/30,1996,SYY,1922.3270,107.7590,493.9580,1037.5240
010247,1997/06/30,1997,SYY,1964.4170,117.6960,542.2950,1113.8140
010247,1998/06/30,1998,SYY,2180.0670,110.2880,590.9680,1324.1900
010247,1999/06/30,1999,SYY,2408.7670,149.3030,667.6890,1427.5400
010247,2000/06/30,2000,SYY,2733.2150,159.1280,809.9620,1782.9350
010247,2001/06/30,2001,SYY,2984.8820,135.7430,1038.5320,2089.8950
010247,2002/06/30,2002,SYY,3185.2890,230.4390,1160.9620,2239.3570
010247,2003/06/30,2003,SYY,3629.5340,337.4470,1324.2740,2701.1290
010247,2004/06/30,2004,SYY,3851.4110,199.7060,1532.6590,3126.6340
010247,2005/06/30,2005,SYY,4001.7860,191.6780,1589.5300,3457.5700
010247,2006/06/30,2006,SYY,4399.6940,201.8970,1495.0300,3226.4030
010247,2007/06/30,2007,SYY,4675.5460,207.8720,1708.4820,3415.0890
010247,2008/06/30,2008,SYY,5175.0330,551.5520,1879.9490,3499.3430
010247,2009/06/30,2009,SYY,5270.6790,1087.0840,1872.2110,3150.1540
010247,2010/06/30,2010,SYY,5076.2580,585.4430,1975.8680,3009.1980
010247,2011/06/30,2011,SYY,5732.8820,639.7650,1931.5020,3575.0750
010247,2012/06/30,2012,SYY,6084.8080,688.8670,1897.0470,3423.5790
010247,2013/06/30,2013,SYY,6207.4270,412.2850,1688.1110,3749.2820
010247,2014/06/30,2014,SYY,6681.9720,413.0460,1728.3060,4367.6300
010247,2015/06/30,2015,SYY,11494.3040,5130.0440,1786.2320,9399.6150
010247,2016/06/30,2016,SYY,10053.8990,3919.3000,2009.2480,4434.4560
010247,2017/06/30,2017,SYY,8033.4380,869.5020,2253.9630,6095.8860
010247,2018/06/30,2018,SYY,8003.4530,552.3250,2470.6300,6588.7460
010499,1962/12/31,1962,TXN,90.3000,,15.6500,37.2000
010499,1963/12/31,1963,TXN,106.0000,,24.9400,51.0000
010499,1964/12/31,1964,TXN,123.5000,,34.7100,65.6000
010499,1965/12/31,1965,TXN,186.1000,,46.4600,88.4000
010499,1966/12/31,1966,TXN,252.8000,,65.1800,111.3000
010499,1967/12/31,1967,TXN,242.9000,,41.0000,97.5000
010499,1968/12/31,1968,TXN,277.4000,,49.3100,120.2000
010499,1969/12/31,1969,TXN,336.9240,37.8640,61.8400,147.6530
010499,1970/12/31,1970,TXN,349.6420,66.9270,54.5280,138.6850
010499,1971/12/31,1971,TXN,414.7060,67.1920,59.1640,153.3080
010499,1972/12/31,1972,TXN,470.2380,65.4500,83.0690,188.1890
010499,1973/12/31,1973,TXN,590.0900,115.5660,145.4520,283.1220
010499,1974/12/31,1974,TXN,655.9460,132.0830,169.3820,341.6440
010499,1975/12/31,1975,TXN,662.5650,234.9820,114.7880,301.8430
010499,1976/12/31,1976,TXN,783.1730,226.8210,162.6260,418.4190
010499,1977/12/31,1977,TXN,814.8980,174.7940,210.8370,466.5710
010499,1978/12/31,1978,TXN,915.4970,,253.5150,637.1610
010499,1979/12/31,1979,TXN,1083.1390,,319.3440,882.3560
010499,1980/12/31,1980,TXN,1299.3000,,418.6980,971.4000
010499,1981/12/31,1981,TXN,1196.9000,,252.9030,764.8000
010499,1982/12/31,1982,TXN,1526.9000,,235.6780,958.7000
010499,1983/12/31,1983,TXN,1451.7000,,-288.1210,1230.5000
010499,1984/12/31,1984,TXN,1858.4000,,525.7780,1412.2000
010499,1985/12/31,1985,TXN,1530.7000,,-27.8000,1128.9000
010499,1986/12/31,1986,TXN,1781.4000,,101.9000,1113.1000
010499,1987/12/31,1987,TXN,2562.8000,,217.4000,1246.7000
010499,1988/12/31,1988,TXN,2548.6000,541.3000,368.0000,1199.4000
010499,1989/12/31,1989,TXN,2446.4000,418.2000,319.4000,1302.8000
010499,1990/12/31,1990,TXN,2305.0000,403.0000,-26.0000,1479.0000
010499,1991/12/31,1991,TXN,2381.0000,452.0000,-249.0000,1568.0000
010499,1992/12/31,1992,TXN,2626.0000,356.0000,420.0000,1665.0000
010499,1993/12/31,1993,TXN,3314.0000,404.0000,728.0000,2001.0000
010499,1994/12/31,1994,TXN,4017.0000,760.0000,1083.0000,2199.0000
010499,1995/12/31,1995,TXN,5518.0000,1364.0000,1594.0000,3188.0000
010499,1996/12/31,1996,TXN,4454.0000,964.0000,-26.0000,2486.0000
010499,1997/12/31,1997,TXN,6103.0000,1015.0000,1076.0000,2496.0000
010499,1998/12/31,1998,TXN,4846.0000,540.0000,924.0000,2196.0000
010499,1999/12/31,1999,TXN,6055.0000,662.0000,1912.0000,2628.0000
010499,2000/12/31,2000,TXN,8115.0000,745.0000,2554.0000,2813.0000
010499,2001/12/31,2001,TXN,5775.0000,431.0000,-224.0000,1580.0000
010499,2002/12/31,2002,TXN,6126.0000,949.0000,323.0000,1934.0000
010499,2003/12/31,2003,TXN,7709.0000,1818.0000,1106.0000,2200.0000
010499,2004/12/31,2004,TXN,10190.0000,2668.0000,2224.0000,1925.0000
010499,2005/12/31,2005,TXN,9185.0000,1219.0000,2785.0000,2346.0000
010499,2006/12/31,2006,TXN,7854.0000,1183.0000,3255.0000,2078.0000
010499,2007/12/31,2007,TXN,6918.0000,1328.0000,3510.0000,2025.0000
010499,2008/12/31,2008,TXN,5790.0000,1046.0000,2735.0000,1532.0000
010499,2009/12/31,2009,TXN,6114.0000,1182.0000,2203.0000,1587.0000
010499,2010/12/31,2010,TXN,7060.0000,1319.0000,4406.0000,1981.0000
010499,2011/12/31,2011,TXN,7828.0000,992.0000,3482.0000,3499.0000
010499,2012/12/31,2012,TXN,8230.0000,1416.0000,2235.0000,3430.0000
010499,2013/12/31,2013,TXN,8019.0000,1627.0000,2661.0000,2747.0000
010499,2014/12/31,2014,TXN,7768.0000,1199.0000,3905.0000,2662.0000
010499,2015/12/31,2015,TXN,7074.0000,1000.0000,4213.0000,2555.0000
010499,2016/12/31,2016,TXN,7457.0000,1154.0000,4784.0000,2264.0000
010499,2017/12/31,2017,TXN,8734.0000,1656.0000,6094.0000,2258.0000
010499,2018/12/31,2018,TXN,8097.0000,2438.0000,6716.0000,2474.0000
010519,1962/12/31,1962,TXT,204.9000,,32.2900,95.8000
010519,1963/12/31,1963,TXT,200.4260,,33.3080,95.1970
010519,1964/12/31,1964,TXT,232.2010,,46.8720,107.4660
010519,1965/12/31,1965,TXT,269.3980,,61.8910,139.9440
010519,1966/12/31,1966,TXT,360.0200,,89.0620,198.0550
010519,1967/12/31,1967,TXT,479.6950,,122.3530,225.7070
010519,1968/12/31,1968,TXT,603.6950,,161.2990,274.5660
010519,1969/12/31,1969,TXT,589.0510,23.8600,162.5250,264.7950
010519,1970/12/31,1970,TXT,655.9410,23.4450,135.9550,276.8880
010519,1971/12/31,1971,TXT,652.9610,24.9750,141.4900,285.6490
010519,1972/12/31,1972,TXT,727.7660,30.2340,157.7120,297.1530
010519,1973/12/31,1973,TXT,854.8360,27.6680,186.2070,390.8300
010519,1974/12/31,1974,TXT,1004.1940,39.0570,209.0290,453.1030
010519,1975/12/31,1975,TXT,971.1370,10.5520,199.0440,397.9100
010519,1976/12/31,1976,TXT,1053.0190,12.2500,243.1660,428.1780
010519,1977/12/31,1977,TXT,1221.7790,10.3320,259.6590,487.7510
010519,1978/12/31,1978,TXT,1441.1090,16.5610,301.7620,647.5670
010519,1979/12/31,1979,TXT,1473.6910,22.9520,317.8140,706.5160
010519,1980/12/31,1980,TXT,1583.8000,15.5000,328.0000,695.5000
010519,1981/12/31,1981,TXT,1530.1000,16.6000,277.2000,652.0000
010519,1982/12/31,1982,TXT,1374.8000,,128.4000,513.1000
010519,1983/12/31,1983,TXT,1470.9000,,146.7000,559.9000
010519,1984/12/31,1984,TXT,1514.8000,,192.6990,645.1000
010519,1985/12/31,1985,TXT,2115.8990,,291.5000,1058.8000
010519,1986/12/31,1986,TXT,2281.2000,,401.1970,1285.2000
010519,1987/12/31,1987,TXT,2174.4000,,396.4000,1287.7000
010519,1988/12/31,1988,TXT,,,1029.1000,
010519,1989/12/31,1989,TXT,,,1133.8000,
010519,1990/12/31,1990,TXT,,,1231.2000,
010519,1991/12/31,1991,TXT,,,1231.8000,
010519,1992/12/31,1992,TXT,,,1265.7000,
010519,1993/12/31,1993,TXT,,,1277.6000,
010519,1994/12/31,1994,TXT,,,1417.0000,
010519,1995/12/31,1995,TXT,,,1626.0000,
010519,1996/12/31,1996,TXT,,,1833.0000,
010519,1997/12/31,1997,TXT,,,1953.0000,
010519,1998/12/31,1998,TXT,,,1068.0000,
010519,1999/12/31,1999,TXT,,,1262.0000,
010519,2000/12/31,2000,TXT,,,1580.0000,
010519,2001/12/31,2001,TXT,,,947.0000,
010519,2002/12/31,2002,TXT,,,949.0000,4527.0000
010519,2003/12/31,2003,TXT,,,822.0000,4404.0000
010519,2004/12/31,2004,TXT,,,918.0000,5337.0000
010519,2005/12/31,2005,TXT,,,1146.0000,5382.0000
010519,2006/12/31,2006,TXT,,,1413.0000,6317.0000
010519,2007/12/31,2007,TXT,,,1784.0000,7248.0000
010519,2008/12/31,2008,TXT,,547.0000,1616.0000,7406.0000
010519,2009/12/31,2009,TXT,,1892.0000,367.0000,5008.0000
010519,2010/12/31,2010,TXT,,,546.0000,3400.0000
010519,2011/12/31,2011,TXT,,,832.0000,3443.0000
010519,2012/12/31,2012,TXT,,1413.0000,1080.0000,4224.0000
010519,2013/12/31,2013,TXT,,1211.0000,847.0000,3319.0000
010519,2014/12/31,2014,TXT,,822.0000,1096.0000,
010519,2015/12/31,2015,TXT,,1005.0000,1152.0000,
010519,2016/12/31,2016,TXT,,1298.0000,1173.0000,
010519,2017/12/31,2017,TXT,,1262.0000,1066.0000,
010519,2018/12/31,2018,TXT,,1107.0000,1103.0000,
010530,1967/06/30,1967,TMO,,,,
010530,1968/06/30,1968,TMO,,,,
010530,1969/06/30,1969,TMO,5.9100,0.5710,1.0710,2.5500
010530,1970/06/30,1970,TMO,14.6220,0.9520,1.7700,3.0390
010530,1971/06/30,1971,TMO,15.6870,0.4710,1.1830,5.2690
010530,1972/06/30,1972,TMO,15.5830,0.5270,1.3590,6.4400
010530,1973/06/30,1973,TMO,21.9690,1.2700,2.6710,7.0470
010530,1974/06/30,1974,TMO,23.7030,0.6910,4.0510,8.6910
010530,1975/06/30,1975,TMO,24.9630,0.4080,2.9660,9.3640
010530,1976/06/30,1976,TMO,23.3000,2.3910,1.8120,8.2170
010530,1977/06/30,1977,TMO,26.5880,1.5860,2.9600,11.1400
010530,1978/06/30,1978,TMO,41.8220,2.0290,8.1240,22.4370
010530,1979/06/30,1979,TMO,58.9360,1.0700,9.8840,36.3430
010530,1980/06/30,1980,TMO,71.1670,0.1150,11.4980,34.9380
010530,1981/12/31,1981,TMO,101.0320,1.0290,15.0090,48.7230
010530,1982/12/31,1982,TMO,78.4860,3.6080,6.2180,34.2820
010530,1983/12/31,1983,TMO,88.4000,3.7560,0.1470,42.8690
010530,1984/12/31,1984,TMO,103.3370,1.8650,10.6720,55.4360
010530,1985/12/31,1985,TMO,131.4040,3.5720,11.3440,57.5110
010530,1986/12/31,1986,TMO,194.0880,5.2990,12.3720,75.7440
010530,1987/12/31,1987,TMO,296.1620,5.0220,12.9610,95.1100
010530,1988/12/31,1988,TMO,331.2370,54.9440,20.1390,123.1400
010530,1989/12/31,1989,TMO,415.9390,93.8700,19.8880,153.4540
010530,1990/12/31,1990,TMO,494.2140,117.8520,38.1240,253.5170
010530,1991/12/31,1991,TMO,762.7040,130.9520,41.9510,297.4490
010530,1992/12/31,1992,TMO,829.7340,190.6010,66.2620,326.3700
010530,1993/12/31,1993,TMO,1244.5430,325.7440,120.5080,416.2460
010530,1994/12/31,1994,TMO,1682.6840,382.7970,179.7800,536.5000
010530,1995/12/31,1995,TMO,2056.5920,462.8610,247.1560,739.4460
010530,1996/12/31,1996,TMO,3131.8290,414.4040,284.1070,913.2120
010530,1997/12/31,1997,TMO,3094.1980,593.5800,407.0580,1092.2350
010530,1998/12/31,1998,TMO,3301.3290,396.6700,384.3070,1138.3230
010530,1999/12/31,1999,TMO,2517.2070,281.7600,248.5950,1066.3490
010530,2000/12/31,2000,TMO,2465.5290,505.5240,198.1600,728.5510
010530,2001/12/31,2001,TMO,1965.2100,297.5570,166.9040,1142.0390
010530,2002/12/31,2002,TMO,1771.5590,339.0380,216.7250,1103.7200
010530,2003/12/31,2003,TMO,1395.2560,303.9120,233.5540,684.7930
010530,2004/12/31,2004,TMO,1469.6540,326.8860,256.7020,578.7280
010530,2005/12/31,2005,TMO,1353.9000,214.3260,293.7740,791.6620
010530,2006/12/31,2006,TMO,3659.5360,667.4340,365.2960,2152.3210
010530,2007/12/31,2007,TMO,3665.3000,625.1000,1065.8000,1901.6000
010530,2008/12/31,2008,TMO,4345.9000,1280.5000,1266.3000,1540.2000
010530,2009/12/31,2009,TMO,4530.9000,1564.1000,1120.8000,1639.3000
010530,2010/12/31,2010,TMO,4135.0000,917.1000,1344.3000,1709.8000
010530,2011/12/31,2011,TMO,4821.9000,1016.3000,1479.9000,3113.1000
010530,2012/12/31,2012,TMO,4834.8000,851.0000,1632.3000,2093.3000
010530,2013/12/31,2013,TMO,9880.7000,5826.0000,1781.1000,3126.0000
010530,2014/12/31,2014,TMO,6539.8000,1343.5000,2363.1000,5349.8000
010530,2015/12/31,2015,TMO,5741.2000,452.1000,2506.8000,4147.3000
010530,2016/12/31,2016,TMO,7021.0000,786.2000,2843.8000,4865.8000
010530,2017/12/31,2017,TMO,9421.0000,1335.0000,3266.0000,7048.0000
010530,2018/12/31,2018,TMO,10625.0000,2103.0000,3915.0000,6147.0000
010793,1963/09/30,1963,TSN,5.3640,,0.8580,1.4200
010793,1964/09/30,1964,TSN,5.3520,,0.4210,1.6890
010793,1965/09/30,1965,TSN,6.4830,,0.8290,1.8170
010793,1966/09/30,1966,TSN,9.5210,,1.8990,5.0710
010793,1967/09/30,1967,TSN,9.4400,,1.1130,3.9860
010793,1968/09/30,1968,TSN,10.1950,,2.0460,4.3580
010793,1969/09/30,1969,TSN,12.0410,1.1190,3.6190,6.6820
010793,1970/09/30,1970,TSN,13.1560,1.1410,2.6380,11.0220
010793,1971/09/30,1971,TSN,14.1490,0.8720,1.2830,8.8220
010793,1972/09/30,1972,TSN,25.0110,1.7490,3.6690,14.9080
010793,1973/09/30,1973,TSN,42.4260,2.8100,11.9780,28.6400
010793,1974/09/30,1974,TSN,37.3150,2.0280,-3.6500,28.3320
010793,1975/09/30,1975,TSN,37.6090,1.5300,10.1250,26.4720
010793,1976/09/30,1976,TSN,41.6200,0.3860,14.7070,32.9210
010793,1977/09/30,1977,TSN,49.5560,3.5950,3.8820,35.1140
010793,1978/09/30,1978,TSN,71.1450,4.6870,21.7520,55.3910
010793,1979/09/30,1979,TSN,96.4300,2.2720,21.2970,74.3790
010793,1980/09/30,1980,TSN,114.5680,0.6380,5.4670,92.3110
010793,1981/09/30,1981,TSN,126.6970,4.7450,13.2150,110.3710
010793,1982/09/30,1982,TSN,129.7110,3.2780,27.5020,91.5860
010793,1983/09/30,1983,TSN,132.9720,1.0210,29.4630,102.5250
010793,1984/09/30,1984,TSN,161.0800,12.5670,43.2570,120.5800
010793,1985/09/30,1985,TSN,235.3510,5.1900,89.0230,190.9790
010793,1986/09/30,1986,TSN,398.2440,107.5500,115.1520,331.6550
010793,1987/09/30,1987,TSN,379.2950,21.5770,146.3910,308.0900
010793,1988/09/30,1988,TSN,435.5200,18.5150,124.5860,181.2580
010793,1989/09/30,1989,TSN,749.6520,56.4900,210.6630,469.7120
010793,1990/09/30,1990,TSN,585.8580,16.9430,326.7440,483.1610
010793,1991/09/30,1991,TSN,662.0090,25.4530,333.2000,550.0790
010793,1992/09/30,1992,TSN,679.8950,27.0600,331.6720,465.8250
010793,1993/09/30,1993,TSN,811.7550,21.5470,375.5420,526.7050
010793,1994/09/30,1994,TSN,1261.2670,27.0200,409.1160,539.7830
010793,1995/09/30,1995,TSN,1519.8000,33.1000,471.7000,865.8000
010793,1996/09/30,1996,TSN,1810.3000,36.6000,269.6000,685.8000
010793,1997/09/30,1997,TSN,1572.5000,23.6000,399.9000,721.0000
010793,1998/09/30,1998,TSN,1765.1000,46.5000,414.7000,831.0000
010793,1999/09/30,1999,TSN,1726.9000,30.3000,563.8000,987.0000
010793,2000/09/30,2000,TSN,1576.0000,43.0000,381.0000,886.0000
010793,2001/09/30,2001,TSN,3290.0000,70.0000,323.5000,2416.0000
010793,2002/09/30,2002,TSN,3144.0000,51.0000,940.0000,2093.0000
010793,2003/09/30,2003,TSN,3371.0000,25.0000,746.0000,2475.0000
010793,2004/09/30,2004,TSN,3532.0000,33.0000,1060.0000,2293.0000
010793,2005/09/30,2005,TSN,3485.0000,40.0000,808.0000,2157.0000
010793,2006/09/30,2006,TSN,4187.0000,28.0000,-7.0000,2846.0000
010793,2007/09/30,2007,TSN,3596.0000,42.0000,575.0000,2115.0000
010793,2008/09/30,2008,TSN,4361.0000,250.0000,407.0000,2103.0000
010793,2009/09/30,2009,TSN,4375.0000,1004.0000,362.0000,1993.0000
010793,2010/09/30,2010,TSN,4618.0000,978.0000,1539.0000,2545.0000
010793,2011/09/30,2011,TSN,4780.0000,716.0000,1285.0000,2374.0000
010793,2012/09/30,2012,TSN,5403.0000,1071.0000,1263.0000,2830.0000
010793,2013/09/30,2013,TSN,5604.0000,1145.0000,1375.0000,3010.0000
010793,2014/09/30,2014,TSN,6221.0000,438.0000,1589.0000,3797.0000
010793,2015/09/30,2015,TSN,5381.0000,688.0000,2305.0000,3535.0000
010793,2016/09/30,2016,TSN,4888.0000,349.0000,2870.0000,2762.0000
010793,2017/09/30,2017,TSN,6258.0000,318.0000,3330.0000,4032.0000
010793,2018/09/30,2018,TSN,5688.0000,270.0000,3316.0000,5031.0000
010795,1962/12/31,1962,UAL,138.4000,,24.5810,119.1000
010795,1963/12/31,1963,UAL,134.1000,,37.4600,127.0000
010795,1964/12/31,1964,UAL,146.9000,,54.4730,132.3000
010795,1965/12/31,1965,UAL,308.6490,32.7910,86.5350,170.3310
010795,1966/12/31,1966,UAL,419.0510,40.7560,71.5410,189.6900
010795,1967/12/31,1967,UAL,516.8750,52.1560,110.5300,220.2330
010795,1968/12/31,1968,UAL,301.3150,61.6450,94.6880,255.7220
010795,1969/12/31,1969,UAL,317.5690,52.3330,120.8650,294.6900
010795,1970/12/31,1970,UAL,363.4340,55.6300,-13.0410,326.8390
010795,1971/12/31,1971,UAL,425.6090,69.6300,42.4710,355.9290
010795,1972/12/31,1972,UAL,409.6800,69.6940,84.5400,386.3460
010795,1973/12/31,1973,UAL,602.4950,81.1000,162.1760,435.8370
010795,1974/12/31,1974,UAL,865.6370,45.0090,197.4730,496.6080
010795,1975/12/31,1975,UAL,857.6000,23.1710,21.1210,527.9480
010795,1976/12/31,1976,UAL,1120.5880,41.8220,59.3100,714.8300
010795,1977/12/31,1977,UAL,1244.1180,51.3290,112.8110,832.6440
010795,1978/12/31,1978,UAL,1251.4350,27.9240,354.4720,973.8030
010795,1979/12/31,1979,UAL,1164.0500,35.0270,-160.7830,1176.4560
010795,1980/12/31,1980,UAL,1212.5300,24.9100,17.9060,1430.3600
010795,1981/12/31,1981,UAL,1027.3900,34.4780,-78.0130,1489.8350
010795,1982/12/31,1982,UAL,1074.1370,33.6150,-9.3900,1466.5870
010795,1983/12/31,1983,UAL,1253.7810,45.7890,216.3170,1934.2350
010795,1984/12/31,1984,UAL,1426.2110,213.7630,643.3250,1951.6530
010795,1985/12/31,1985,UAL,3089.4600,65.5940,-103.4230,3153.0870
010795,1986/12/31,1986,UAL,3148.5100,50.3090,407.1970,3760.6670
010795,1987/12/31,1987,UAL,3427.0180,2208.0190,231.2480,3409.8610
010795,1988/12/31,1988,UAL,2171.2600,1086.8240,664.9280,2869.0980
010795,1989/12/31,1989,UAL,2737.8000,465.1810,464.5390,3223.8230
010795,1990/12/31,1990,UAL,2640.0600,221.4010,-36.2770,3757.2670
010795,1991/12/31,1991,UAL,2881.8930,449.0090,-376.0810,4083.3260
010795,1992/12/31,1992,UAL,3298.3000,522.2000,-537.8000,4845.0000
010795,1993/12/31,1993,UAL,3713.0000,437.0000,263.0000,4896.0000
010795,1994/12/31,1994,UAL,3192.0000,500.0000,569.0000,4906.0000
010795,1995/12/31,1995,UAL,3043.0000,194.0000,829.0000,4433.0000
010795,1996/12/31,1996,UAL,2682.0000,229.0000,1142.0000,5003.0000
010795,1997/12/31,1997,UAL,2948.0000,295.0000,1259.0000,5248.0000
010795,1998/12/31,1998,UAL,2908.0000,390.0000,1478.0000,5668.0000
010795,1999/12/31,1999,UAL,2935.0000,310.0000,1408.0000,5411.0000
010795,2000/12/31,2000,UAL,4779.0000,1679.0000,793.0000,6781.0000
010795,2001/12/31,2001,UAL,5086.0000,1688.0000,-2343.0000,8066.0000
010795,2002/12/31,2002,UAL,3379.0000,886.0000,-2688.0000,3991.0000
010795,2003/12/31,2003,UAL,4024.0000,1640.0000,-1182.0000,6112.0000
010795,2004/12/31,2004,UAL,3914.0000,1223.0000,-807.0000,6461.0000
010795,2005/12/31,2005,UAL,4259.0000,1761.0000,-201.0000,5234.0000
010795,2006/12/31,2006,UAL,6273.0000,3832.0000,411.0000,7945.0000
010795,2007/12/31,2007,UAL,6095.0000,1259.0000,948.0000,7979.0000
010795,2008/12/31,2008,UAL,4861.0000,2039.0000,-1794.0000,7281.0000
010795,2009/12/31,2009,UAL,5105.0000,3042.0000,294.0000,6473.0000
010795,2010/12/31,2010,UAL,12045.0000,8069.0000,1659.0000,12645.0000
010795,2011/12/31,2011,UAL,10997.0000,6246.0000,2307.0000,11394.0000
010795,2012/12/31,2012,UAL,10049.0000,4770.0000,1362.0000,12818.0000
010795,2013/12/31,2013,UAL,8702.0000,3220.0000,1769.0000,12107.0000
010795,2014/12/31,2014,UAL,8138.0000,2002.0000,2816.0000,12508.0000
010795,2015/12/31,2015,UAL,7828.0000,3006.0000,5492.0000,12414.0000
010795,2016/12/31,2016,UAL,7309.0000,2179.0000,4976.0000,12286.0000
010795,2017/12/31,2017,UAL,7113.0000,1482.0000,3674.0000,12676.0000
010795,2018/12/31,2018,UAL,7194.0000,1694.0000,3779.0000,13212.0000
010860,1962/12/31,1962,AEE,34.6280,,55.3350,60.6400
010860,1963/12/31,1963,AEE,41.4580,,58.6310,36.8810
010860,1964/12/31,1964,AEE,36.1850,,63.1970,69.7070
